-0.6464572368591498, -0.856859940514617, -2.478867682215496, -9.082026877692391e-07, -1.519586986672822, -2.495134454264299
-0.5906398560597426, -0.8853827880889504, -2.4422753253914156, -0.03493713128116975, -1.6110318566106927, -2.5491633597973435
-0.5291643051606901, -0.9013726162928083, -2.402678346305837, -0.07435121178078855, -1.6867963361947482, -2.6167325175467315
-0.4645329192619212, -0.9107432386535642, -2.3618104106135407, -0.11748047675829452, -1.7513492180827794, -2.692200377954841
-0.39665083580481125, -0.9141162721582307, -2.31981583774037, -0.1641734438112467, -1.8044101604126355, -2.775275234143364
-0.3259008762448409, -0.912141001561811, -2.2768973924111715, -0.21386430748312196, -1.8455631448792365, -2.864820415495255
-0.25281818907826903, -0.9053888065526129, -2.233217973915478, -0.2654935877309481, -1.8745861183616397, -2.959203252999547
-0.17808719860014968, -0.8943552118728038, -2.1889074906592567, -0.31761814440457237, -1.8915566681802634, -3.0563533477320948
-0.10252183817756777, -0.8794770124991831, -2.1440722061220248, -0.3686023100423566, -1.8969422676584538, -3.1539414832307346
-0.027028674152284188, -0.8611458154483642, -2.098804145073838, -0.4168765691800492, -1.8916211547284036, -3.2496396288911757
0.047440275684072164, -0.8397183677424349, -2.0531920435208626, -0.4611854738202193, -1.876820734686832, -3.3413785725481344
0.1199363372652767, -0.8155238462265555, -2.0073347309441085, -0.5007487102477308, -1.853992797800663, -3.427520717030405
0.18955451233580578, -0.7888688687466652, -1.9613579916595731, -0.5353044411549308, -1.8246649980980014, -3.5069092982028414
0.25545699811644235, -0.7600414509769648, -1.9154363435357915, -0.565057282407631, -1.7903068996951148, -3.5788085282904154
0.3168755392137346, -0.7293152006480812, -1.8698217184687558, -0.5905807025690522, -1.752232411413329, -3.6427777593600053
0.3730926516038626, -0.6969546085222346, -1.8248816050775405, -0.6127203069290786, -1.711542133321869, -3.698520870131031
0.4234049887807563, -0.6632213144924969, -1.7811496696156053, -0.6325262956199906, -1.6690976727575961, -3.7457346092919344
0.46707373700729327, -0.628379440548323, -1.7393918688717314, -0.6512258661876681, -1.6255165000464062, -3.7839614191332043
0.5032675226319999, -0.5926946949416011, -1.7006897736179565, -0.6702355390945494, -1.5811781837063457, -3.8124392199595603
0.5310040837177357, -0.5564152261615498, -1.6665384338217557, -0.6912085074567931, -1.536239002608418, -3.8299322353246334
0.5490994223682024, -0.5197087921617003, -1.6389451281274372, -0.7161098332607847, -1.4906618021998819, -3.8345208195424862
0.5572543616729887, -0.48166729618515014, -1.6190343149635225, -0.7434752436278909, -1.4467815726075453, -3.8247514492297863
0.5577913827579839, -0.4412411894627395, -1.6033182690299608, -0.7742599898079353, -1.4054575528709743, -3.8038068354725967
0.5534415093158886, -0.3988809172115268, -1.5902194878292846, -0.8097962324165584, -1.3654635389045255, -3.774409921017536
0.5465319508390751, -0.35443118953861347, -1.5778278066842537, -0.8491101497094093, -1.3273162205723017, -3.738971806623122
0.5384569064218591, -0.3078312676984418, -1.5646913115947414, -0.891488253282514, -1.2915295853684383, -3.699268643468175
0.5300668391977715, -0.25910328296542345, -1.5497428353359857, -0.9363667939502219, -1.2585363049103597, -3.656643561228321
0.521859255620842, -0.20832870437791867, -1.5321998756116346, -0.9832579159561867, -1.2286769038602552, -3.6121725141746523
0.5141102731475425, -0.15562393298635255, -1.5114854065354844, -1.0316987104142719, -1.2021896550575315, -3.5667748839110573
0.5069592052416496, -0.10111846160549134, -1.487165683591492, -1.0812251489776021, -1.1792055476165437, -3.5212790684217
0.5004624142216364, -0.04493679252703004, -1.4589013971710154, -1.1313647015729502, -1.1597480142255445, -3.476457276133957
0.4946272247710041, 0.012816174693399629, -1.4264085790538639, -1.1816416116585682, -1.1437371276624375, -3.433040025004192
0.489433089631419, 0.07206719967343966, -1.3894259428168367, -1.231589112674587, -1.1309977299047655, -3.3917188627980526
0.4848446695256517, 0.13278539428946678, -1.3476855692268734, -1.2807634135064065, -1.1212705735542037, -3.353144411310171
0.4808198136970137, 0.1949929763141836, -1.3008838112589842, -1.3287550902564376, -1.1142251711032702, -3.317925610230221
0.47731434154609487, 0.2587778906842485, -1.2486487697538302, -1.375194525475228, -1.109472787645204, -3.286634934108783
0.47428483117388376, 0.3243108678676762, -1.1904993162065547, -1.4197489506617194, -1.106577916392765, -3.259823675650193
0.47169017931067814, 0.3918710400692116, -1.1257876547404906, -1.4621090030541994, -1.1050665786199545, -3.238051772119568
0.4694924178061862, 0.4618874822338372, -1.0536110728994177, -1.5019618079293895, -1.1044297182358114, -3.221939266057533
0.46765709565827307, 0.5350112246772376, -0.9726644663725639, -1.5389441482207753, -1.1041195077536332, -3.2122538531320455
